distance,duration
779.878157,0.462000
413.402605,0.442000
297.133659,0.295000
377.932649,0.427000
410.693588,0.440000
116.627417,0.248000
300.567590,0.424000
196.597028,0.197000
625.529189,0.482000
752.294117,0.405000
301.865007,0.383000
295.738117,0.256000
839.504556,0.637000
651.707332,0.381000
187.578262,0.240000
637.028247,0.403000
50.828427,0.241000
107.976183,0.128000
151.313708,0.355000
98.455844,0.199000
177.183766,0.246000
457.087712,0.344000
342.437648,0.575000
297.740778,0.334000
414.786445,0.294000
310.396970,0.570000
219.927980,0.401000
200.083261,0.355000
415.049456,0.296000
293.195970,0.329000
93.941125,0.122000
133.869529,0.129000
406.366891,0.409000
175.984950,0.151000
270.329048,0.316000
216.762980,0.286000
618.309528,0.527000
342.241797,0.314000
313.722871,0.505000
231.642652,0.236000
120.970563,0.371000
259.627417,0.362000
435.761520,0.291000
165.192957,0.219000
424.484411,0.348000
267.576357,0.291000
215.111746,0.258000
470.245427,0.312000
237.639610,0.302000
164.804610,0.201000
266.209011,0.241000
190.556349,0.442000
128.627417,0.196000
212.811183,0.371000
59.414214,0.226000
216.554445,0.297000
536.867904,0.327000
95.970563,0.234000
150.455844,0.256000
187.277989,0.177000
71.828427,0.216000
137.769553,0.224000
586.672357,0.562000
320.062601,0.270000
977.715296,0.601000
432.372491,0.454000
338.200772,0.289000
117.578262,0.118000
139.870058,0.261000
418.416056,0.445000
361.926076,0.402000
233.376299,0.285000
171.150903,0.224000
187.811183,0.282000
200.401358,0.347000
739.337174,0.596000
185.370679,0.285000
585.072900,0.579000
463.405219,0.360000
69.769553,0.102000
632.879442,0.416000
531.331533,0.417000
329.874999,0.244000
107.142136,0.193000
482.919947,0.305000
797.520243,0.486000
274.735395,0.330000
268.015630,0.281000
154.086408,0.276000
183.740115,0.311000
192.781746,0.286000
269.462649,0.273000
504.255183,0.413000
571.565619,0.393000
175.726018,0.209000
424.290606,0.472000
613.690868,0.580000
249.645231,0.279000
107.556349,0.199000
246.740115,0.410000
597.424589,0.365000
211.698485,0.400000
655.682656,0.886000
800.279163,0.440000
515.693487,0.587000
471.857894,0.302000
143.899495,0.251000
281.757929,0.477000
419.847483,0.494000
463.508609,0.298000
