distance,duration
328.962436,0.298997
190.422981,0.195002
236.210067,0.459994
268.545688,0.254997
226.840092,0.336994
161.785844,0.150006
166.382872,0.179002
151.142136,0.379987
527.326507,0.299000
548.438159,0.441997
115.970563,0.393000
201.277594,0.151998
195.609893,0.145998
126.005621,0.223998
263.092980,0.339991
153.355339,0.491947
809.988585,0.845047
632.547436,0.293989
390.020399,0.497998
407.292451,0.210948
274.585548,0.288999
598.929936,0.805003
515.728141,0.379995
431.438526,0.246996
72.656854,0.462987
759.932659,1.416001
302.279645,0.486999
316.674668,0.636003
502.271403,0.574999
598.072093,0.395992
206.426407,0.700992
442.613610,0.671996
347.519159,0.521985
248.894878,0.245998
215.884455,0.183008
347.747940,0.831997
212.436126,0.292999
201.631806,0.176999
751.415097,0.657995
1161.002814,1.181003
624.801598,0.505001
911.616479,0.992994
957.516621,0.563990
613.336719,0.522004
207.819960,0.406000
533.526677,0.272993
451.728258,0.361991
355.717598,0.340999
105.691912,0.236994
122.297841,0.185019
356.902724,0.225991
582.177041,0.536009
568.074791,0.344004
697.734528,0.480007
263.563912,0.163996
295.284271,0.881007
62.242641,0.175012
143.963990,0.728006
602.401876,0.390988
64.556349,0.116997
208.561970,0.395000
378.074762,0.505012
181.727922,0.538993
132.183766,0.255007
543.434232,0.756997
336.548730,0.725005
578.124578,0.224993
551.462928,0.418002
277.874726,0.330004
508.822896,0.428999
806.321008,0.935007
415.869452,0.398010
113.419834,0.195988
288.001532,0.365006
663.444655,0.872003
480.670590,0.625013
262.247309,0.345997
676.514438,0.595006
734.147948,0.579004
70.284271,0.108002
870.509113,0.668006
713.481814,0.361001
76.721349,0.096995
764.367926,0.532992
158.105174,0.366997
598.764954,0.533995
640.848928,0.550996
88.578262,0.129999
529.758254,0.574993
247.610183,0.482992
369.996202,0.407991
115.485281,0.399003
200.932369,0.204999
80.899495,0.235994
537.325384,0.548998
800.647818,0.726993
182.558834,0.161998
199.819950,0.243987
214.860130,0.190015
367.572679,0.314997
421.709794,0.475045
175.953039,0.172995
277.176542,0.311052
792.333379,0.716002
266.769796,0.175991
283.063543,0.646006
429.390303,0.506999
283.103942,0.624010
268.206631,0.666993
668.303628,1.385003
225.911688,0.461992
417.200058,0.532987
175.526912,0.282032
222.187203,0.622986
185.497475,0.293003
133.041631,0.602991
479.597069,0.412000
211.628979,0.142992
662.847251,0.821992
453.996864,0.510001
227.037252,0.235996
177.307136,0.201004
262.540347,0.286998
631.559714,0.793002
267.041631,0.653008
